# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60416.580000,766547712.016262,-230999.874596,283051.379372,160296.996265,-0.823992,-0.475643,-0.235959
60416.600000,766549440.005842,-232421.524402,282226.768731,159887.731627,-0.821444,-0.478771,-0.237729
60416.620000,766551167.981319,-233838.748178,281396.771391,159475.416043,-0.818883,-0.481886,-0.239494
60416.640000,766552896.005571,-235251.573370,280561.375680,159060.043932,-0.816307,-0.484992,-0.241253
60416.660000,766554623.973887,-236659.890504,279720.651013,158641.650039,-0.813718,-0.488086,-0.243007
60416.680000,766556351.974014,-238063.747371,278874.573602,158220.222758,-0.811114,-0.491169,-0.244755
60416.700000,766558080.008376,-239463.121999,278023.160860,157795.770965,-0.808498,-0.494241,-0.246498
60416.720000,766559808.015037,-240857.940577,277166.462181,157368.319500,-0.805868,-0.497303,-0.248234
60416.740000,766561535.975166,-242248.164710,276304.506269,156937.882925,-0.803223,-0.500353,-0.249966
60416.760000,766563263.981230,-243633.845382,275437.266060,156504.447942,-0.800566,-0.503392,-0.251692
60416.780000,766564992.033395,-245014.959060,274564.760192,156068.024050,-0.797894,-0.506421,-0.253412
60416.800000,766566719.993250,-246391.372093,273687.077944,155628.656128,-0.795211,-0.509438,-0.255127
60416.820000,766568447.978080,-247763.155060,272804.179298,155186.324373,-0.792513,-0.512443,-0.256835
60416.840000,766570176.019400,-249130.309640,271916.067102,154741.030391,-0.789802,-0.515438,-0.258538
60416.860000,766571904.025036,-250492.739910,271022.808006,154292.807799,-0.787078,-0.518421,-0.260235
60416.880000,766573632.031959,-251850.452342,270124.402494,153841.657047,-0.784340,-0.521393,-0.261927
60416.900000,766575360.043683,-253203.426961,269220.868205,153387.587194,-0.781590,-0.524355,-0.263612
60416.920000,766577087.980106,-254551.578715,268312.266891,152930.629488,-0.778826,-0.527304,-0.265293
60416.940000,766578816.050838,-255895.048386,267398.507692,152470.738410,-0.776050,-0.530243,-0.266967
60416.960000,766580544.019146,-257233.629367,266479.735310,152007.986970,-0.773260,-0.533169,-0.268635
60416.980000,766582271.958746,-258567.356993,265555.930866,151542.365889,-0.770458,-0.536084,-0.270297
60417.000000,766584000.021305,-259896.325706,264627.032653,151073.844225,-0.767642,-0.538989,-0.271953
60417.020000,766585727.994578,-261220.350023,263693.174474,150602.489640,-0.764814,-0.541881,-0.273603
60417.040000,766587456.007296,-262539.506752,262754.306868,150128.277370,-0.761974,-0.544762,-0.275248
60417.060000,766589184.019494,-263853.743305,261810.471370,149651.228564,-0.759121,-0.547631,-0.276887
60417.080000,766590912.024983,-265163.033154,260861.691388,149171.355232,-0.756254,-0.550489,-0.278519
60417.100000,766592639.960843,-266467.307238,259908.021897,148688.685382,-0.753376,-0.553334,-0.280146
60417.120000,766594367.972310,-267766.653513,258949.402842,148203.188790,-0.750485,-0.556169,-0.281766
60417.140000,766596095.957584,-269060.973695,257985.910685,147714.904342,-0.747581,-0.558992,-0.283381
60417.160000,766597824.008256,-270350.314792,257017.514454,147223.816505,-0.744665,-0.561803,-0.284990
60417.180000,766599551.995582,-271634.559371,256044.306572,146729.972315,-0.741738,-0.564602,-0.286592
60417.200000,766601279.965379,-272913.720618,255066.281953,146233.369380,-0.738797,-0.567389,-0.288189
60417.220000,766603007.996865,-274187.835845,254083.415996,145733.995366,-0.735844,-0.570165,-0.289779
60417.240000,766604736.045457,-275456.850774,253095.754197,145231.873530,-0.732879,-0.572929,-0.291363
60417.260000,766606464.022050,-276720.679284,252103.368243,144727.040496,-0.729903,-0.575680,-0.292941
60417.280000,766608191.970406,-277979.332981,251106.254001,144219.494348,-0.726914,-0.578420,-0.294513
60417.300000,766609919.998534,-279232.869566,250104.369570,143709.213905,-0.723913,-0.581148,-0.296079
60417.320000,766611648.035767,-280481.216726,249097.776244,143196.230518,-0.720900,-0.583863,-0.297638
60417.340000,766613376.004364,-281724.298025,248086.540301,142680.578136,-0.717875,-0.586567,-0.299191
60417.360000,766615104.005975,-282962.166292,247070.623190,142162.237264,-0.714839,-0.589260,-0.300739
60417.380000,766616831.962059,-284194.744987,246050.092001,141641.242289,-0.711791,-0.591939,-0.302279
60417.400000,766618559.998641,-285422.103580,245024.893053,141117.565948,-0.708731,-0.594607,-0.303814
60417.420000,766620287.985827,-286644.129522,243995.124253,140591.258392,-0.705660,-0.597262,-0.305342
60417.440000,766622016.024684,-287860.874222,242960.746368,140062.299718,-0.702577,-0.599905,-0.306864
60417.460000,766623744.032542,-289072.259413,241921.829858,139530.726098,-0.699482,-0.602537,-0.308380
60417.480000,766625472.034180,-290278.282794,240878.381102,138996.540950,-0.696376,-0.605155,-0.309889
60417.500000,766627199.974739,-291478.886626,239830.454644,138459.772357,-0.693258,-0.607762,-0.311391
60417.520000,766628928.007671,-292674.157711,238777.978509,137920.383585,-0.690129,-0.610356,-0.312888
60417.540000,766630656.018352,-293863.996901,237721.043524,137378.421306,-0.686989,-0.612939,-0.314378
60417.560000,766632383.984879,-295048.369945,236659.684644,136833.903598,-0.683838,-0.615508,-0.315862
60417.580000,766634112.016930,-296227.332559,235593.855797,136286.806956,-0.680675,-0.618066,-0.317339
60417.600000,766635839.993319,-297400.782762,234523.653111,135737.180856,-0.677502,-0.620610,-0.318810
60417.620000,766637568.035141,-298568.783554,233449.023011,135184.997914,-0.674316,-0.623143,-0.320274
60417.640000,766639296.031006,-299731.240507,232370.056223,134630.304879,-0.671121,-0.625663,-0.321732
60417.660000,766641023.999261,-300888.147337,231286.763134,134073.107237,-0.667915,-0.628170,-0.323183
60417.680000,766642751.975201,-302039.508912,230199.143314,133513.404902,-0.664697,-0.630664,-0.324628
60417.700000,766644479.991245,-303185.327822,229107.197835,132951.198544,-0.661468,-0.633147,-0.326066
60417.720000,766646207.981769,-304325.541817,228010.989836,132386.520791,-0.658229,-0.635617,-0.327499
60417.740000,766647935.976252,-305460.151880,226910.522453,131819.373392,-0.654979,-0.638074,-0.328923
60417.760000,766649663.969884,-306589.136365,225805.820550,131249.769286,-0.651718,-0.640519,-0.330342
60417.780000,766651392.030341,-307712.520787,224696.862482,130677.697415,-0.648447,-0.642951,-0.331754
60417.800000,766653120.032433,-308830.205452,223583.750469,130103.210633,-0.645166,-0.645369,-0.333159
60417.820000,766654848.023594,-309942.203195,222466.476156,129526.304765,-0.641874,-0.647776,-0.334558
60417.840000,766656576.025384,-311048.509817,221345.047609,128946.984092,-0.638571,-0.650170,-0.335950
60417.860000,766658304.032874,-312149.104120,220219.490028,128365.261751,-0.635258,-0.652551,-0.337335
60417.880000,766660032.030304,-313243.958187,219089.835777,127781.154581,-0.631934,-0.654919,-0.338714
60417.900000,766661760.040649,-314333.068794,217956.091977,127194.666379,-0.628601,-0.657274,-0.340086
60417.920000,766663488.020333,-315416.390872,216818.309461,126605.823562,-0.625257,-0.659616,-0.341452
60417.940000,766665216.026356,-316493.942606,215676.472956,126014.618339,-0.621903,-0.661947,-0.342811
60417.960000,766666944.006029,-317565.673664,214530.639562,125421.080381,-0.618540,-0.664263,-0.344162
60417.980000,766668672.003060,-318631.593809,213380.802649,124825.206371,-0.615165,-0.666567,-0.345507
60418.000000,766670400.005464,-319691.678225,212226.992469,124227.012087,-0.611781,-0.668857,-0.346846
60418.020000,766672128.016612,-320745.911751,211069.229155,123626.508073,-0.608387,-0.671135,-0.348177
60418.040000,766673855.991310,-321794.249872,209907.565550,123023.721850,-0.604983,-0.673400,-0.349501
60418.060000,766675583.995380,-322836.715565,208741.979926,122418.642249,-0.601570,-0.675652,-0.350819
60418.080000,766677312.014658,-323873.283182,207572.504246,121811.285959,-0.598146,-0.677891,-0.352130
60418.100000,766679039.978935,-324903.893987,206399.208729,121201.689558,-0.594714,-0.680117,-0.353434
60418.120000,766680767.967689,-325928.578891,205222.062179,120589.836947,-0.591271,-0.682328,-0.354731
60418.140000,766682496.016887,-326947.342181,204041.062480,119975.727109,-0.587818,-0.684528,-0.356022
60418.160000,766684223.988302,-327960.085963,202856.326888,119359.421116,-0.584357,-0.686715,-0.357306
60418.180000,766685952.005837,-328966.866632,201667.793322,118740.886783,-0.580886,-0.688888,-0.358583
60418.200000,766687680.008803,-329967.632376,200475.526238,118120.157742,-0.577405,-0.691047,-0.359852
60418.220000,766689407.959680,-330962.345619,199279.574593,117497.259594,-0.573914,-0.693194,-0.361115
60418.240000,766691135.967390,-331951.052952,198079.885880,116872.165083,-0.570416,-0.695327,-0.362370
60418.260000,766692864.037102,-332933.740712,196876.479074,116244.884166,-0.566907,-0.697447,-0.363619
60418.280000,766694591.975458,-333910.283423,195669.512028,115615.499233,-0.563390,-0.699554,-0.364860
60418.300000,766696320.002672,-334880.789969,194458.854084,114983.942251,-0.559863,-0.701647,-0.366095
60418.320000,766698048.005191,-335845.180534,193244.607655,114350.266723,-0.556327,-0.703727,-0.367323
60418.340000,766699776.014134,-336803.457002,192026.774043,113714.473422,-0.552782,-0.705794,-0.368543
60418.360000,766701503.992886,-337755.583696,190805.402279,113076.588040,-0.549229,-0.707846,-0.369757
60418.380000,766703232.004188,-338701.579784,189580.471193,112436.599608,-0.545666,-0.709886,-0.370964
60418.400000,766704960.035487,-339641.422815,188352.012754,111794.524902,-0.542094,-0.711912,-0.372163
60418.420000,766706687.962026,-340575.030195,187120.139177,111150.422683,-0.538514,-0.713926,-0.373356
60418.440000,766708415.999242,-341502.503211,185884.720177,110504.224905,-0.534926,-0.715925,-0.374541
60418.460000,766710143.996854,-342423.745816,184645.886318,109855.999936,-0.531328,-0.717910,-0.375719
60418.480000,766711872.031789,-343338.784174,183403.605870,109205.731256,-0.527721,-0.719883,-0.376890
60418.500000,766713600.020502,-344247.559242,182157.962318,108553.462644,-0.524106,-0.721841,-0.378054
60418.520000,766715327.954979,-345150.052712,180908.985234,107899.209691,-0.520484,-0.723786,-0.379211
60418.540000,766717055.974365,-346046.322466,179656.597445,107242.932044,-0.516852,-0.725718,-0.380360
60418.560000,766718783.973207,-346936.298995,178400.898752,106584.682068,-0.513212,-0.727636,-0.381502
60418.580000,766720511.978061,-347819.981640,177141.893476,105924.462105,-0.509564,-0.729540,-0.382638
60418.600000,766722240.037792,-348697.380775,175879.569477,105262.265858,-0.505908,-0.731430,-0.383765
60418.620000,766723967.975769,-349568.392893,174614.079632,104598.173610,-0.502243,-0.733307,-0.384886
60418.640000,766725695.998936,-350433.108421,173345.296186,103932.118406,-0.498570,-0.735170,-0.386000
60418.660000,766727424.001336,-351291.459990,172073.320499,103264.153513,-0.494889,-0.737019,-0.387105
60418.680000,766729152.005543,-352143.445030,170798.159789,102594.282798,-0.491201,-0.738855,-0.388204
60418.700000,766730879.999248,-352989.043734,169519.846977,101922.523633,-0.487504,-0.740676,-0.389296
60418.720000,766732608.049362,-353828.274901,168238.356296,101248.862538,-0.483799,-0.742485,-0.390380
60418.740000,766734336.018959,-354661.058577,166953.813242,100573.365560,-0.480087,-0.744279,-0.391457
60418.760000,766736064.036558,-355487.443397,165666.146289,99895.995161,-0.476366,-0.746059,-0.392527
60418.780000,766737791.998283,-356307.366341,164375.456831,99216.804752,-0.472638,-0.747825,-0.393589
60418.800000,766739520.027022,-357120.872386,163081.677055,98535.758710,-0.468903,-0.749578,-0.394644
60418.820000,766741248.021518,-357927.900483,161784.906713,97852.909610,-0.465160,-0.751316,-0.395691
60418.840000,766742976.021663,-358728.456341,160485.140021,97168.254475,-0.461408,-0.753041,-0.396732
60418.860000,766744704.010166,-359522.519014,159182.414114,96481.812934,-0.457651,-0.754752,-0.397764
60418.880000,766746431.994490,-360310.079134,157876.747547,95793.594830,-0.453885,-0.756448,-0.398790
60418.900000,766748159.960865,-361091.117779,156568.174962,95103.618493,-0.450111,-0.758130,-0.399808
60418.920000,766749887.967242,-361865.648321,155256.676627,94411.873577,-0.446331,-0.759799,-0.400819
60418.940000,766751616.031448,-362633.665638,153942.263025,93718.365653,-0.442544,-0.761454,-0.401822
60418.960000,766753343.957731,-363395.070704,152625.107531,93023.186274,-0.438749,-0.763094,-0.402817
60418.980000,766755071.997704,-364149.962170,151305.042732,92326.247149,-0.434947,-0.764721,-0.403806
60419.000000,766756800.028277,-364898.273378,149982.186752,91627.610678,-0.431137,-0.766333,-0.404786
60419.020000,766758528.016258,-365639.978096,148656.589519,90927.303301,-0.427322,-0.767931,-0.405759
60419.040000,766760256.042872,-366375.099141,147328.213156,90225.305064,-0.423498,-0.769516,-0.406725
60419.060000,766761983.974107,-367103.567862,145997.185270,89521.683474,-0.419669,-0.771085,-0.407683
60419.080000,766763712.029121,-367825.464627,144663.361470,88816.362249,-0.415832,-0.772641,-0.408634
60419.100000,766765439.995505,-368540.688736,143326.930143,88109.441059,-0.411989,-0.774182,-0.409576
60419.120000,766767167.975936,-369249.271459,141987.836610,87400.891047,-0.408138,-0.775710,-0.410512
60419.140000,766768896.004765,-369951.214967,140646.078696,86690.711109,-0.404281,-0.777223,-0.411440
60419.160000,766770624.022569,-370646.483449,139301.727080,85978.938696,-0.400418,-0.778721,-0.412360
60419.180000,766772352.012962,-371335.059182,137954.819252,85265.593720,-0.396548,-0.780206,-0.413274
60419.200000,766774080.003531,-372016.942066,136605.358451,84550.677951,-0.392671,-0.781676,-0.414178
60419.220000,766775807.991202,-372692.119754,135253.371811,83834.205816,-0.388789,-0.783132,-0.415076
60419.240000,766777535.977378,-373360.581780,133898.882989,83116.189904,-0.384900,-0.784573,-0.415966
60419.260000,766779263.996232,-374022.330232,132541.889914,82396.629160,-0.381004,-0.786000,-0.416848
60419.280000,766780992.011648,-374677.340290,131182.445707,81675.551795,-0.377102,-0.787414,-0.417723
60419.300000,766782719.960675,-375325.577730,129820.624873,80952.997390,-0.373194,-0.788812,-0.418590
60419.320000,766784447.967080,-375967.078414,128456.354769,80228.927449,-0.369280,-0.790196,-0.419450
60419.340000,766786175.997971,-376601.819142,127089.686109,79503.368919,-0.365360,-0.791566,-0.420301
60419.360000,766787903.959369,-377229.755203,125720.718239,78776.374599,-0.361433,-0.792920,-0.421145
60419.380000,766789631.972250,-377850.920354,124349.380328,78047.906920,-0.357501,-0.794261,-0.421981
60419.400000,766791359.995919,-378465.289374,122975.729542,77317.996283,-0.353563,-0.795588,-0.422810
60419.420000,766793088.003249,-379072.842530,121599.812483,76586.667494,-0.349619,-0.796899,-0.423631
60419.440000,766794816.004196,-379673.573453,120221.646335,75853.929735,-0.345670,-0.798197,-0.424443
60419.460000,766796544.032335,-380267.483743,118841.229354,75119.782114,-0.341714,-0.799479,-0.425249
60419.480000,766798272.004810,-380854.535334,117458.652915,74384.273277,-0.337754,-0.800748,-0.426046
60419.500000,766799999.974908,-381434.736949,116073.899634,73647.394027,-0.333787,-0.802001,-0.426836
60419.520000,766801727.992683,-382008.095518,114686.954487,72909.136397,-0.329815,-0.803240,-0.427618
60419.540000,766803456.025126,-382574.590231,113297.869057,72169.527877,-0.325837,-0.804464,-0.428393
60419.560000,766805183.967251,-383134.177728,111906.753108,71428.626959,-0.321854,-0.805674,-0.429159
60419.580000,766806911.987427,-383686.903315,110513.496375,70686.374958,-0.317866,-0.806870,-0.429918
60419.600000,766808639.990866,-384232.727125,109118.200462,69942.826026,-0.313872,-0.808051,-0.430669
60419.620000,766810368.001020,-384771.647541,107720.871762,69197.983614,-0.309873,-0.809217,-0.431412
60419.640000,766812095.975293,-385303.642494,106321.570122,68451.879659,-0.305870,-0.810368,-0.432146
60419.660000,766813824.027193,-385828.737783,104920.228918,67704.478667,-0.301860,-0.811504,-0.432874
60419.680000,766815552.011166,-386346.880380,103516.991575,66955.857166,-0.297846,-0.812626,-0.433593
