# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60395.440000,764721215.975757,-378311.853421,-117554.835205,-60297.641862,0.488936,-0.379947,-0.321263
60395.460000,764722943.969120,-377511.521559,-118199.882774,-60777.298658,0.436317,-0.367965,-0.233517
60395.480000,764724671.998148,-376808.110913,-118831.457295,-61102.948242,0.376422,-0.364570,-0.142756
60395.500000,764726400.016925,-376216.115058,-119465.919945,-61268.012502,0.306894,-0.371765,-0.047372
60395.520000,764728127.979019,-375755.068951,-120124.489220,-61262.947240,0.224140,-0.393338,0.054480
60395.540000,764729856.024852,-375452.328256,-120837.570789,-61074.831896,0.122451,-0.436433,0.164811
60395.560000,764731584.022637,-375348.115058,-121653.148186,-60687.612787,-0.007667,-0.515329,0.285001
60395.580000,764733312.030490,-375504.454813,-122656.539692,-60085.683762,-0.182655,-0.661549,0.411839
60395.600000,764735040.040654,-376020.191146,-124021.495258,-59275.343829,-0.428326,-0.954236,0.515891
60395.620000,764736767.992651,-377023.407550,-126152.181194,-58412.100908,-0.727568,-1.594375,0.408109
60395.640000,764738496.030367,-378250.454641,-129712.840446,-58407.103093,-0.499022,-2.423551,-0.585203
60395.660000,764740224.010320,-378338.490407,-133666.166943,-60291.900235,0.338281,-2.001452,-1.390968
60395.680000,764741951.986920,-377399.367121,-136608.141519,-62756.668752,0.683986,-1.446678,-1.407740
60395.700000,764743679.975889,-376104.626355,-138795.022052,-65083.556472,0.793957,-1.112209,-1.279773
60395.720000,764745407.966136,-374699.043465,-140521.581975,-67176.596943,0.825252,-0.900622,-1.144105
60395.740000,764747135.994638,-373270.116098,-141945.230281,-69044.263353,0.825181,-0.755311,-1.019583
60395.760000,764748863.984983,-371855.610450,-143154.292011,-70707.041127,0.810226,-0.649182,-0.906706
60395.780000,764750592.044568,-370474.620683,-144203.251811,-72183.253928,0.787022,-0.568281,-0.803165
60395.800000,764752319.993364,-369138.705839,-145128.292705,-73486.801204,0.758467,-0.504862,-0.706596
60395.820000,764754047.966993,-367855.765554,-145955.419225,-74628.030204,0.725810,-0.454354,-0.614964
60395.840000,764755776.007393,-366632.412796,-146704.371436,-75613.982271,0.689466,-0.413996,-0.526569
60395.860000,764757503.967678,-365475.137129,-147391.079895,-76448.880734,0.649348,-0.382151,-0.439950
60395.880000,764759231.995177,-364390.718357,-148029.484350,-77134.685031,0.604981,-0.357975,-0.353754
60395.900000,764760960.024155,-363387.208436,-148632.560253,-77670.968077,0.555530,-0.341285,-0.266676
60395.920000,764762688.003459,-362474.458694,-149213.554403,-78055.030985,0.499708,-0.332584,-0.177353
60395.940000,764764415.981674,-361664.986733,-149787.321218,-78281.737596,0.435611,-0.333240,-0.084282
60395.960000,764766144.020992,-360975.370670,-150372.147880,-78343.157145,0.360374,-0.345965,0.014264
60395.980000,764767872.002735,-360428.440436,-150992.765061,-78228.172017,0.269569,-0.375820,0.120230
60396.000000,764769600.010834,-360056.765644,-151686.284870,-77922.245207,0.155996,-0.432568,0.235525
60396.020000,764771328.041282,-359909.315035,-152514.482135,-77408.570632,0.007403,-0.536540,0.360323
60396.040000,764773055.991340,-360063.226064,-153593.825257,-76676.580712,-0.197205,-0.735272,0.484447
60396.060000,764774784.022422,-360638.164298,-155178.589789,-75770.384508,-0.481419,-1.153681,0.537428
60396.080000,764776511.969566,-361700.316990,-157849.250707,-75077.736448,-0.679439,-2.010961,0.108688
60396.100000,764778239.958430,-362399.336264,-161820.592860,-75953.532377,0.015934,-2.307389,-1.094308
60396.120000,764779967.966511,-361755.195799,-165265.941524,-78247.091279,0.629759,-1.679076,-1.421036
60396.140000,764781696.009701,-360457.157405,-167753.192291,-80647.274268,0.834571,-1.237894,-1.335876
60396.160000,764783423.980265,-358948.029027,-169642.863775,-82838.627312,0.899361,-0.969637,-1.199585
60396.180000,764785151.999809,-357377.157164,-171156.036193,-84796.754450,0.913575,-0.792711,-1.068654
60396.200000,764786880.010141,-355803.065433,-172411.742078,-86538.926163,0.905793,-0.667178,-0.949686
60396.220000,764788608.017817,-354253.097075,-173479.902774,-88084.986400,0.886757,-0.573331,-0.841288
60396.240000,764790335.960819,-352742.293894,-174405.250520,-89451.073997,0.861013,-0.500632,-0.741048
60396.260000,764792063.978139,-351280.156969,-175218.716948,-90649.430962,0.830568,-0.443032,-0.646753
60396.280000,764793791.979283,-349874.057167,-175942.962769,-91688.617291,0.796244,-0.396913,-0.556553
60396.300000,764795519.973311,-348530.472736,-176595.780102,-92574.322826,0.758207,-0.360086,-0.468873
60396.320000,764797247.979144,-347255.978190,-177192.041677,-93309.684682,0.716193,-0.331305,-0.382313
60396.340000,764798976.035699,-346057.917147,-177745.103752,-93895.504915,0.669566,-0.310033,-0.295555
60396.360000,764800703.957572,-344945.206202,-178267.894125,-94330.253732,0.617302,-0.296393,-0.207281
60396.380000,764802431.980555,-343928.682777,-178774.294651,-94610.156226,0.557853,-0.291247,-0.116058
60396.400000,764804159.981928,-343022.687947,-179280.410278,-94728.742431,0.488926,-0.296503,-0.020291
60396.420000,764805887.955847,-342246.397116,-179807.019257,-94676.607041,0.407030,-0.315780,0.081865
60396.440000,764807615.970947,-341626.589843,-180383.633707,-94440.965859,0.306631,-0.355904,0.192431
60396.460000,764809344.013163,-341202.486009,-181056.586537,-94005.786083,0.178547,-0.430433,0.312913
60396.480000,764811072.000361,-341034.395542,-181907.404029,-93354.988030,0.006909,-0.569055,0.440743
60396.500000,764812800.006126,-341218.383490,-183100.490228,-92491.373311,-0.233745,-0.845553,0.550149
60396.520000,764814528.020336,-341884.619313,-185015.473834,-91548.685723,-0.536920,-1.449719,0.475019
60396.540000,764816256.019441,-342840.353608,-188326.816143,-91352.615985,-0.390046,-2.316098,-0.441393
60396.560000,764817983.986107,-342752.993511,-192190.427601,-93052.856498,0.455477,-1.975007,-1.327430
60396.580000,764819712.004092,-341579.258155,-195075.615551,-95442.521970,0.833326,-1.405138,-1.375538
60396.600000,764821440.030989,-340014.532220,-197178.204113,-97719.364900,0.955188,-1.057314,-1.252427
60396.620000,764823167.975327,-338325.547707,-198802.499427,-99765.446324,0.991455,-0.837851,-1.116865
60396.640000,764824896.008532,-336607.053753,-200113.029865,-101585.390166,0.993858,-0.687484,-0.991530
60396.660000,764826624.010283,-334899.752136,-201201.640812,-103198.885710,0.980302,-0.577766,-0.877705
60396.680000,764828351.996269,-333224.128304,-202124.674341,-104624.138174,0.957967,-0.494100,-0.773266
60396.700000,764830079.985957,-331592.260175,-202919.527654,-105875.323657,0.929992,-0.428399,-0.675869
60396.720000,764831808.024507,-330012.490835,-203612.805572,-106962.836449,0.897754,-0.375907,-0.583485
60396.740000,764833536.022949,-328491.751902,-204224.610620,-107893.773947,0.861743,-0.333752,-0.494414
60396.760000,764835263.970917,-327036.541896,-204771.187073,-108672.563074,0.821917,-0.300218,-0.407180
60396.780000,764836991.999073,-325653.666243,-205266.586162,-109301.249348,0.777843,-0.274398,-0.320426
60396.800000,764838720.011338,-324351.184181,-205723.813168,-109779.494508,0.728718,-0.256057,-0.232846
60396.820000,764840447.974416,-323138.848504,-206156.059334,-110104.703496,0.673297,-0.245635,-0.143077
60396.840000,764842175.990517,-322028.962837,-206578.002754,-110271.838627,0.609726,-0.244421,-0.049614
60396.860000,764843903.984814,-321037.893566,-207007.530561,-110273.058941,0.535228,-0.254996,0.049260
60396.880000,764845631.961454,-320187.954357,-207468.755737,-110097.350361,0.445498,-0.282194,0.155512
60396.900000,764847359.977846,-319510.959417,-207997.545526,-109730.199710,0.333563,-0.335307,0.271118
60396.920000,764849088.032297,-319054.586739,-208653.185458,-109154.543042,0.187580,-0.433574,0.396575
60396.940000,764850815.970206,-318893.815127,-209546.445536,-108358.252612,-0.012856,-0.621582,0.523245
60396.960000,764852543.956819,-319146.021548,-210916.825187,-107376.747324,-0.292979,-1.015931,0.589471
60396.980000,764854272.016907,-319897.473756,-213317.735287,-106549.161627,-0.522803,-1.843311,0.226661
60397.000000,764855999.964634,-320403.134872,-217080.036090,-107185.200353,0.105262,-2.246830,-0.976515
60397.020000,764857727.982175,-319570.145887,-220446.032144,-109345.376962,0.758946,-1.631482,-1.370409
60397.040000,764859456.000671,-318029.396473,-222836.073465,-111672.711704,0.983008,-1.173951,-1.298383
60397.060000,764861183.992079,-316256.622799,-224605.857606,-113801.369598,1.055001,-0.895702,-1.163804
60397.080000,764862912.006804,-314413.677679,-225985.659800,-115697.449472,1.072458,-0.712739,-1.032496
60397.100000,764864639.979097,-312563.464437,-227099.445634,-117376.456715,1.066377,-0.583150,-0.912760
60397.120000,764866368.009447,-310735.048244,-228019.708404,-118858.035241,1.048341,-0.486297,-0.803565
60397.140000,764868095.995011,-308944.405568,-228792.537604,-120158.322671,1.023235,-0.411190,-0.702585
60397.160000,764869824.021036,-307201.534463,-229449.641788,-121289.632364,0.993233,-0.351543,-0.607620
60397.180000,764871552.015144,-305514.054806,-230014.191123,-122260.663624,0.959245,-0.303597,-0.516817
60397.200000,764873279.995323,-303888.565658,-230504.276806,-123077.222940,0.921495,-0.265074,-0.428593
60397.220000,764875008.020317,-302331.654873,-230934.939942,-123742.555799,0.879756,-0.234654,-0.341541
60397.240000,764876736.025942,-300850.735810,-231319.566224,-124257.517161,0.833431,-0.211751,-0.254343
60397.260000,764878463.981157,-299454.547993,-231671.095779,-124620.712420,0.781532,-0.196426,-0.165673
60397.280000,764880192.005414,-298153.840279,-232003.212693,-124828.406458,0.722558,-0.189471,-0.074101
60397.300000,764881920.005019,-296962.704548,-232331.742939,-124874.223441,0.654283,-0.192690,0.021969
60397.320000,764883647.995049,-295899.917959,-232676.938826,-124748.827548,0.573316,-0.209530,0.124394
60397.340000,764885376.016070,-294991.651814,-233067.351342,-124439.459234,0.474298,-0.246479,0.235241
60397.360000,764887104.004745,-294276.129647,-233547.501247,-123929.966732,0.348348,-0.316392,0.356192
60397.380000,764888832.017054,-293811.924530,-234195.209050,-123203.406638,0.180087,-0.447220,0.485433
60397.400000,764890560.023075,-293692.593166,-235165.895958,-122258.695158,-0.055719,-0.707925,0.600809
60397.420000,764892287.972191,-294050.205352,-236816.823354,-121208.798906,-0.361951,-1.278540,0.556816
60397.440000,764894015.958928,-294755.540594,-239829.125340,-120799.114644,-0.290907,-2.174224,-0.282192
60397.460000,764895743.981341,-294517.623155,-243546.314068,-122281.193965,0.555614,-1.918702,-1.244521
60397.480000,764897472.015365,-293139.181617,-246324.118921,-124564.347228,0.965124,-1.334518,-1.325837
60397.500000,764899199.956943,-291335.481500,-248292.231559,-126761.083083,1.098211,-0.973620,-1.207923
60397.520000,764900928.027753,-289394.844763,-249764.951960,-128730.954225,1.138939,-0.746630,-1.072698
60397.540000,764902655.979404,-287419.553365,-250913.450959,-130474.072641,1.143465,-0.591552,-0.946823
60397.560000,764904383.979753,-285452.643900,-251833.283096,-132009.725084,1.131064,-0.478520,-0.832317
60397.580000,764906111.994025,-283515.825148,-252582.547212,-133355.997231,1.109426,-0.392304,-0.727227
60397.600000,764907840.009495,-281621.788622,-253199.635486,-134527.128615,1.081909,-0.324493,-0.629243
60397.620000,764909567.976408,-279779.275945,-253711.717663,-135533.574560,1.050005,-0.270158,-0.536344
60397.640000,764911295.970026,-277995.212929,-254139.309251,-136382.644276,1.014265,-0.226311,-0.446812
60397.660000,764913024.005038,-276276.148030,-254498.847556,-137078.850958,0.974692,-0.191161,-0.359165
60397.680000,764914751.991343,-274629.080838,-254804.407517,-137624.236006,0.930893,-0.163745,-0.272052
60397.700000,764916480.001300,-273061.853787,-255069.021153,-138018.610567,0.882099,-0.143769,-0.184156
60397.720000,764918207.984135,-271584.112365,-255305.757522,-138259.445859,0.827106,-0.131607,-0.094114
60397.740000,764919936.008588,-270207.957175,-255529.026326,-138341.765728,0.764121,-0.128461,-0.000418
60397.760000,764921663.999073,-268949.427142,-255756.278644,-138257.800938,0.690448,-0.136769,0.098656
60397.780000,764923392.010066,-267830.280059,-256010.866882,-137996.563433,0.601918,-0.161121,0.205108
60397.800000,764925120.029817,-266881.535900,-256327.263730,-137543.474608,0.491790,-0.210314,0.321022
60397.820000,764926847.968578,-266149.537127,-256762.048167,-136881.062877,0.348623,-0.302470,0.447285
60397.840000,764928576.001952,-265706.983406,-257420.279409,-135995.093498,0.152498,-0.479351,0.576957
60397.860000,764930304.039621,-265669.260435,-258527.077323,-134911.921711,-0.123464,-0.849933,0.656938
60397.880000,764932032.033656,-266140.827445,-260609.662955,-133924.150780,-0.381771,-1.646610,0.358188
60397.900000,764933760.000483,-266481.106606,-264107.363072,-134289.916025,0.174435,-2.155700,-0.837105
60397.920000,764935488.018490,-265495.341666,-267346.318380,-136283.815147,0.867594,-1.557049,-1.302860
60397.940000,764937216.017143,-263747.308318,-269592.196090,-138509.889368,1.110782,-1.082622,-1.244620
60397.960000,764938944.014334,-261747.111542,-271194.797501,-140547.766411,1.189401,-0.794495,-1.111813
60397.980000,764940671.974724,-259669.282368,-272394.326993,-142353.842838,1.209635,-0.605801,-0.980265
60398.000000,764942400.012239,-257580.645330,-273319.915484,-143942.165828,1.204923,-0.472451,-0.859949
60398.020000,764944127.965063,-255512.196249,-274046.384368,-145331.922387,1.187646,-0.372861,-0.750185
60398.040000,764945855.996861,-253480.350771,-274621.267439,-146539.547492,1.163005,-0.295571,-0.648692
60398.060000,764947584.019975,-251495.670714,-275076.937735,-147577.337592,1.133317,-0.234065,-0.553288
60398.080000,764949312.023905,-249565.898170,-275437.024664,-148454.156083,1.099574,-0.184447,-0.462110
60398.100000,764951039.968491,-247697.770996,-275719.847199,-149175.885762,1.062046,-0.144350,-0.373570
60398.120000,764952768.035209,-245897.741062,-275940.568468,-149745.909603,1.020544,-0.112388,-0.286248
60398.140000,764954495.972350,-244173.365645,-276112.563696,-150165.111730,0.974512,-0.087917,-0.198832
60398.160000,764956224.016014,-242533.003413,-276248.706031,-150432.237621,0.922991,-0.070935,-0.109980
60398.180000,764957951.997602,-240987.462335,-276362.425044,-150543.573931,0.864541,-0.062158,-0.018280
60398.200000,764959679.997160,-239550.381238,-276469.190521,-150492.842997,0.797003,-0.063271,0.077887
60398.220000,764961407.997246,-238240.107649,-276588.608625,-150270.751598,0.717099,-0.077527,0.180392
60398.240000,764963136.014689,-237082.115823,-276748.118029,-149864.524430,0.619654,-0.111051,0.291367
60398.260000,764964864.032540,-236113.488021,-276990.233052,-149257.753211,0.496093,-0.175943,0.412730
60398.280000,764966591.982191,-235391.025689,-277388.665875,-148432.496489,0.331546,-0.298355,0.543500
60398.300000,764968319.989123,-235005.608120,-278089.576100,-147383.212250,0.100928,-0.542494,0.665329
60398.320000,764970048.021099,-235091.099178,-279428.093892,-146201.623672,-0.207528,-1.079031,0.652774
60398.340000,764971776.004830,-235579.163036,-282088.233215,-145551.866375,-0.211531,-1.998377,-0.103141
60398.360000,764973503.982073,-235232.876047,-285609.289741,-146778.191267,0.630231,-1.838588,-1.143090
60398.380000,764975231.963843,-233691.582174,-288237.885002,-148926.851813,1.073460,-1.238973,-1.261025
60398.400000,764976960.015207,-231689.313492,-290027.869290,-151017.665729,1.217554,-0.864289,-1.148280
60398.420000,764978687.976834,-229538.660825,-291304.558792,-152884.827183,1.262226,-0.629879,-1.013337
60398.440000,764980415.970455,-227348.625111,-292247.202404,-154525.021399,1.268456,-0.470337,-0.886973
60398.460000,764982144.014526,-225164.867341,-292954.828645,-155956.816345,1.256900,-0.354271,-0.771928
60398.480000,764983872.033052,-223010.161044,-293487.335277,-157198.325409,1.235724,-0.265766,-0.666374
60398.500000,764985600.006051,-220897.667848,-293884.091181,-158263.942518,1.208491,-0.196080,-0.568017
60398.520000,764987327.986208,-218836.229078,-294172.836531,-159164.330311,1.176788,-0.140100,-0.474818
60398.540000,764989055.975279,-216832.940559,-294374.361725,-159906.872846,1.141222,-0.094731,-0.385055
60398.560000,764990784.023226,-214894.316583,-294505.253207,-160496.205745,1.101838,-0.058109,-0.297233
60398.580000,764992511.978560,-213027.380432,-294579.626056,-160934.455555,1.058278,-0.029210,-0.210001
60398.600000,764994240.006922,-211239.749261,-294610.434905,-161221.541742,1.009806,-0.007679,-0.122035
60398.620000,764995968.029629,-209540.922873,-294610.569652,-161355.011508,0.955269,0.006181,-0.031972
60398.640000,764997696.015283,-207942.807086,-294594.102976,-161329.968816,0.892935,0.011270,0.061695
60398.660000,764999423.997305,-206460.932325,-294577.949251,-161138.726266,0.820203,0.005306,0.160705
60398.680000,765001152.018113,-205116.443377,-294584.541820,-160770.320637,0.733054,-0.016019,0.267100
60398.700000,765002880.032330,-203939.429484,-294646.763183,-160210.080994,0.624999,-0.060961,0.383092
60398.720000,765004607.992244,-202974.691775,-294818.200975,-159439.977903,0.485014,-0.146444,0.510027
60398.740000,765006336.006720,-202292.542011,-295197.525037,-158443.576746,0.293721,-0.311245,0.642772
60398.760000,765008063.997442,-202006.016872,-295994.785086,-157237.521896,0.022645,-0.656595,0.737002
60398.780000,765009792.023562,-202236.684422,-297709.397558,-156066.867895,-0.262060,-1.418399,0.504125
60398.800000,765011520.004283,-202454.575241,-300886.168062,-156125.712165,0.212467,-2.038130,-0.672426
