# epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60399.900000,765106629.182505,-168039.918041,-346337.505249,-221736.707469,1.004120,-0.306643,0.007866
60399.920000,765108357.182505,-166302.670699,-346864.666735,-221720.749887,1.006583,-0.303497,0.010604
60399.940000,765110085.182504,-164561.171410,-347386.379179,-221700.057899,1.009041,-0.300337,0.013346
60399.960000,765111813.182504,-162815.429541,-347902.617068,-221674.625484,1.011493,-0.297161,0.016091
60399.980000,765113541.182504,-161065.454458,-348413.354889,-221644.446619,1.013940,-0.293970,0.018839
60400.000000,765115269.182503,-159311.255528,-348918.567129,-221609.515282,1.016382,-0.290764,0.021591
60400.020000,765116997.182503,-157552.842204,-349418.227884,-221569.825557,1.018818,-0.287543,0.024346
60400.040000,765118725.182503,-155790.224285,-349912.309682,-221525.371949,1.021248,-0.284306,0.027104
60400.060000,765120453.182503,-154023.411658,-350400.784662,-221476.149071,1.023672,-0.281053,0.029866
60400.080000,765122181.182502,-152252.414210,-350883.624962,-221422.151533,1.026091,-0.277784,0.032631
60400.100000,765123909.182502,-150477.241826,-351360.802720,-221363.373949,1.028505,-0.274500,0.035399
60400.120000,765125637.182502,-148697.904392,-351832.290073,-221299.810928,1.030912,-0.271200,0.038170
60400.140000,765127365.182501,-146914.411797,-352298.059160,-221231.457083,1.033314,-0.267883,0.040944
60400.160000,765129093.182501,-145126.773925,-352758.082118,-221158.307026,1.035711,-0.264550,0.043722
60400.180000,765130821.182501,-143335.000663,-353212.331086,-221080.355368,1.038101,-0.261201,0.046502
60400.200000,765132549.182501,-141539.101897,-353660.778201,-220997.596721,1.040485,-0.257836,0.049285
60400.220000,765134277.182500,-139739.087514,-354103.395602,-220910.025696,1.042864,-0.254454,0.052072
60400.240000,765136005.182500,-137934.967401,-354540.155425,-220817.636906,1.045237,-0.251055,0.054861
60400.260000,765137733.182500,-136126.751457,-354971.029752,-220720.424980,1.047604,-0.247639,0.057653
60400.280000,765139461.182500,-134314.449909,-355395.989325,-220618.384972,1.049965,-0.244206,0.060448
60400.300000,765141189.182499,-132498.073305,-355815.003553,-220511.512361,1.052320,-0.240757,0.063246
60400.320000,765142917.182499,-130677.632211,-356228.041783,-220399.802643,1.054670,-0.237290,0.066047
60400.340000,765144645.182499,-128853.137189,-356635.073366,-220283.251317,1.057013,-0.233805,0.068850
60400.360000,765146373.182498,-127024.598806,-357036.067651,-220161.853878,1.059350,-0.230304,0.071656
60400.380000,765148101.182498,-125192.027623,-357430.993986,-220035.605824,1.061681,-0.226784,0.074465
60400.400000,765149829.182498,-123355.434207,-357819.821722,-219904.502651,1.064006,-0.223247,0.077276
60400.420000,765151557.182498,-121514.829120,-358202.520207,-219768.539856,1.066324,-0.219692,0.080090
60400.440000,765153285.182497,-119670.222928,-358579.058790,-219627.712937,1.068637,-0.216118,0.082906
60400.460000,765155013.182497,-117821.626193,-358949.406821,-219482.017389,1.070943,-0.212527,0.085725
60400.480000,765156741.182497,-115969.049481,-359313.533650,-219331.448711,1.073243,-0.208917,0.088546
60400.500000,765158469.182497,-114112.503355,-359671.408624,-219176.002399,1.075536,-0.205288,0.091369
60400.520000,765160197.182496,-112251.998531,-360023.000538,-219015.674155,1.077824,-0.201641,0.094195
60400.540000,765161925.182496,-110387.546329,-360368.275957,-218850.460508,1.080105,-0.197975,0.097023
60400.560000,765163653.182496,-108519.158222,-360707.200890,-218680.358190,1.082379,-0.194291,0.099853
60400.580000,765165381.182495,-106646.845681,-361039.741348,-218505.363936,1.084647,-0.190587,0.102685
60400.600000,765167109.182495,-104770.620178,-361365.863340,-218325.474478,1.086908,-0.186863,0.105519
60400.620000,765168837.182495,-102890.493186,-361685.532876,-218140.686550,1.089163,-0.183120,0.108356
60400.640000,765170565.182495,-101006.476175,-361998.715965,-217950.996885,1.091411,-0.179358,0.111194
60400.660000,765172293.182494,-99118.580618,-362305.378617,-217756.402218,1.093653,-0.175576,0.114033
60400.680000,765174021.182494,-97226.817987,-362605.486842,-217556.899280,1.095888,-0.171773,0.116875
60400.700000,765175749.182494,-95331.199753,-362899.006649,-217352.484807,1.098115,-0.167951,0.119718
60400.720000,765177477.182493,-93431.737390,-363185.904048,-217143.155530,1.100337,-0.164108,0.122563
60400.740000,765179205.182493,-91528.442367,-363466.145048,-216928.908184,1.102551,-0.160245,0.125410
60400.760000,765180933.182493,-89621.326185,-363739.695575,-216709.739538,1.104758,-0.156361,0.128258
60400.780000,765182661.182493,-87710.400944,-364006.519626,-216485.647190,1.106958,-0.152456,0.131107
60400.800000,765184389.182492,-85795.679349,-364266.579265,-216256.629565,1.109151,-0.148530,0.133957
60400.820000,765186117.182492,-83877.174134,-364519.836475,-216022.685126,1.111338,-0.144583,0.136809
60400.840000,765187845.182492,-81954.898028,-364766.253236,-215783.812334,1.113516,-0.140614,0.139662
60400.860000,765189573.182492,-80028.863765,-365005.791532,-215540.009652,1.115688,-0.136623,0.142516
60400.880000,765191301.182491,-78099.084075,-365238.413344,-215291.275540,1.117852,-0.132611,0.145371
60400.900000,765193029.182491,-76165.571690,-365464.080653,-215037.608462,1.120009,-0.128577,0.148227
60400.920000,765194757.182491,-74228.339342,-365682.755442,-214779.006878,1.122158,-0.124520,0.151083
60400.940000,765196485.182490,-72287.399763,-365894.399691,-214515.469251,1.124300,-0.120441,0.153940
60400.960000,765198213.182490,-70342.765684,-366098.975384,-214246.994043,1.126434,-0.116339,0.156798
60400.980000,765199941.182490,-68394.449838,-366296.444502,-213973.579715,1.128561,-0.112214,0.159656
60401.000000,765201669.182490,-66442.464955,-366486.769026,-213695.224730,1.130680,-0.108066,0.162515
60401.020000,765203397.182489,-64486.824070,-366669.910125,-213411.927952,1.132791,-0.103895,0.165373
60401.040000,765205125.182489,-62527.541428,-366845.825721,-213123.689859,1.134894,-0.099700,0.168232
60401.060000,765206853.182489,-60564.631577,-367014.472918,-212830.511332,1.136989,-0.095482,0.171091
60401.080000,765208581.182489,-58598.109066,-367175.808824,-212532.393251,1.139075,-0.091239,0.173950
60401.100000,765210309.182488,-56627.988441,-367329.790546,-212229.336498,1.141154,-0.086972,0.176808
60401.120000,765212037.182488,-54654.284252,-367476.375190,-211921.341952,1.143224,-0.082681,0.179666
60401.140000,765213765.182488,-52677.011045,-367615.519865,-211608.410494,1.145286,-0.078364,0.182524
60401.160000,765215493.182487,-50696.183369,-367747.181675,-211290.543006,1.147339,-0.074023,0.185381
60401.180000,765217221.182487,-48711.815772,-367871.317729,-210967.740367,1.149384,-0.069656,0.188237
60401.200000,765218949.182487,-46723.922802,-367987.885134,-210640.003459,1.151420,-0.065264,0.191092
60401.220000,765220677.182487,-44732.519006,-368096.840995,-210307.333162,1.153447,-0.060846,0.193946
60401.240000,765222405.182486,-42737.618933,-368198.142420,-209969.730357,1.155465,-0.056401,0.196799
60401.260000,765224133.182486,-40739.237186,-368291.746394,-209627.195995,1.157474,-0.051931,0.199651
60401.280000,765225861.182486,-38737.389670,-368377.607082,-209279.732650,1.159474,-0.047434,0.202501
60401.300000,765227589.182485,-36732.093586,-368455.675831,-208927.344521,1.161465,-0.042910,0.205350
60401.320000,765229317.182485,-34723.366194,-368525.903868,-208570.035874,1.163446,-0.038359,0.208197
60401.340000,765231045.182485,-32711.224751,-368588.242417,-208207.810978,1.165417,-0.033781,0.211041
60401.360000,765232773.182485,-30695.686518,-368642.642704,-207840.674102,1.167379,-0.029174,0.213884
60401.380000,765234501.182484,-28676.768752,-368689.055953,-207468.629512,1.169331,-0.024540,0.216724
60401.400000,765236229.182484,-26654.488713,-368727.433389,-207091.681477,1.171272,-0.019877,0.219561
60401.420000,765237957.182484,-24628.863659,-368757.726238,-206709.834265,1.173204,-0.015186,0.222396
60401.440000,765239685.182483,-22599.910849,-368779.885725,-206323.092143,1.175125,-0.010466,0.225228
60401.460000,765241413.182483,-20567.647542,-368793.863075,-205931.459381,1.177035,-0.005716,0.228056
60401.480000,765243141.182483,-18532.090997,-368799.609512,-205534.940246,1.178935,-0.000937,0.230882
60401.500000,765244869.182483,-16493.258472,-368797.076263,-205133.539006,1.180824,0.003872,0.233703
60401.520000,765246597.182482,-14451.167919,-368786.213387,-204727.260718,1.182701,0.008711,0.236522
60401.540000,765248325.182482,-12405.840057,-368766.966280,-204316.113599,1.184568,0.013580,0.239336
60401.560000,765250053.182482,-10357.296297,-368739.279174,-203900.106654,1.186423,0.018481,0.242146
60401.580000,765251781.182482,-8305.558053,-368703.096301,-203479.248888,1.188266,0.023412,0.244951
60401.600000,765253509.182481,-6250.646737,-368658.361891,-203053.549309,1.190098,0.028375,0.247752
60401.620000,765255237.182481,-4192.583759,-368605.020176,-202623.016920,1.191917,0.033370,0.250548
60401.640000,765256965.182481,-2131.390532,-368543.015388,-202187.660729,1.193724,0.038398,0.253338
60401.660000,765258693.182480,-67.088469,-368472.291757,-201747.489740,1.195518,0.043457,0.256123
60401.680000,765260421.182480,2000.301020,-368392.793515,-201302.512959,1.197299,0.048550,0.258903
60401.700000,765262149.182480,4070.756522,-368304.464894,-200852.739392,1.199067,0.053676,0.261676
60401.720000,765263877.182480,6144.256624,-368207.250125,-200398.178044,1.200822,0.058836,0.264443
60401.740000,765265605.182480,8220.779916,-368101.093438,-199938.837922,1.202563,0.064030,0.267204
60401.760000,765267333.182479,10300.304851,-367985.938899,-199474.728167,1.204290,0.069258,0.269957
60401.780000,765269061.182479,12382.806789,-367861.726723,-199005.861081,1.206003,0.074520,0.272704
60401.800000,765270789.182479,14468.258001,-367728.393278,-198532.252118,1.207701,0.079818,0.275443
60401.820000,765272517.182478,16556.630620,-367585.874766,-198053.916873,1.209385,0.085152,0.278175
60401.840000,765274245.182478,18647.896781,-367434.107388,-197570.870940,1.211053,0.090521,0.280898
60401.860000,765275973.182478,20742.028620,-367273.027345,-197083.129912,1.212705,0.095926,0.283612
60401.880000,765277701.182477,22838.998271,-367102.570837,-196590.709382,1.214342,0.101368,0.286318
60401.900000,765279429.182477,24938.777867,-366922.674067,-196093.624946,1.215962,0.106847,0.289015
60401.920000,765281157.182477,27041.339545,-366733.273234,-195591.892196,1.217566,0.112364,0.291702
60401.940000,765282885.182477,29146.655439,-366534.304539,-195085.526725,1.219152,0.117918,0.294379
60401.960000,765284613.182476,31254.697682,-366325.704185,-194574.544129,1.220721,0.123511,0.297046
60401.980000,765286341.182476,33365.438411,-366107.408372,-194058.959999,1.222272,0.129142,0.299702
60402.000000,765288069.182476,35478.849760,-365879.353301,-193538.789931,1.223804,0.134813,0.302347
60402.020000,765289797.182475,37594.902192,-365641.473746,-193014.051023,1.225318,0.140522,0.304981
60402.040000,765291525.182475,39713.559489,-365393.698779,-192484.766394,1.226813,0.146272,0.307602
60402.060000,765293253.182475,41834.783761,-365135.956044,-191950.960667,1.228288,0.152061,0.310212
60402.080000,765294981.182475,43958.537120,-364868.173186,-191412.658468,1.229743,0.157891,0.312809
60402.100000,765296709.182474,46084.781677,-364590.277849,-190869.884421,1.231177,0.163762,0.315392
60402.120000,765298437.182474,48213.479540,-364302.197678,-190322.663148,1.232589,0.169675,0.317962
60402.140000,765300165.182474,50344.592823,-364003.860317,-189771.019276,1.233980,0.175629,0.320517
60402.160000,765301893.182474,52478.083634,-363695.193411,-189214.977427,1.235347,0.181625,0.323057
60402.180000,765303621.182473,54613.914086,-363376.124604,-188654.562226,1.236692,0.187664,0.325583
60402.200000,765305349.182473,56752.046288,-363046.581541,-188089.798298,1.238013,0.193746,0.328092
60402.220000,765307077.182473,58892.442351,-362706.491867,-187520.710265,1.239309,0.199871,0.330586
60402.240000,765308805.182472,61035.064386,-362355.783226,-186947.322753,1.240581,0.206040,0.333062
60402.260000,765310533.182472,63179.874185,-361994.383102,-186369.660636,1.241827,0.212253,0.335522
60402.280000,765312261.182472,65326.826211,-361622.215298,-185787.754547,1.243047,0.218510,0.337964
60402.300000,765313989.182472,67475.867600,-361239.199935,-185201.640879,1.244240,0.224812,0.340387
60402.320000,765315717.182471,69626.945168,-360845.256972,-184611.356273,1.245405,0.231159,0.342791
60402.340000,765317445.182471,71780.005732,-360440.306370,-184016.937373,1.246541,0.237552,0.345176
60402.360000,765319173.182471,73934.996107,-360024.268090,-183418.420821,1.247648,0.243990,0.347541
60402.380000,765320901.182471,76091.863110,-359597.062091,-182815.843259,1.248724,0.250473,0.349884
60402.400000,765322629.182470,78250.553558,-359158.608335,-182209.241330,1.249769,0.257004,0.352206
60402.420000,765324357.182470,80411.014267,-358708.826780,-181598.651677,1.250782,0.263580,0.354506
60402.440000,765326085.182470,82573.192054,-358247.637389,-180984.110941,1.251761,0.270204,0.356784
60402.460000,765327813.182469,84737.033735,-357774.960120,-180365.655766,1.252707,0.276874,0.359037
60402.480000,765329541.182469,86902.486125,-357290.714935,-179743.322794,1.253618,0.283592,0.361267
60402.500000,765331269.182469,89069.496043,-356794.821794,-179117.148667,1.254493,0.290358,0.363472
60402.520000,765332997.182469,91238.006570,-356287.200013,-178487.172550,1.255332,0.297172,0.365652
60402.540000,765334725.182468,93407.945855,-355767.766338,-177853.443688,1.256133,0.304034,0.367806
60402.560000,765336453.182468,95579.238314,-355236.436869,-177216.013850,1.256895,0.310943,0.369932
60402.580000,765338181.182468,97751.808361,-354693.127708,-176574.934803,1.257617,0.317901,0.372032
60402.600000,765339909.182467,99925.580411,-354137.754955,-175930.258316,1.258297,0.324907,0.374103
60402.620000,765341637.182467,102100.478879,-353570.234713,-175282.036157,1.258935,0.331961,0.376144
60402.640000,765343365.182467,104276.428182,-352990.483082,-174630.320094,1.259529,0.339063,0.378156
60402.660000,765345093.182467,106453.352732,-352398.416163,-173975.161893,1.260078,0.346213,0.380138
60402.680000,765346821.182466,108631.176947,-351793.950058,-173316.613324,1.260581,0.353412,0.382087
60402.700000,765348549.182466,110809.825240,-351177.000867,-172654.726154,1.261036,0.360658,0.384005
60402.720000,765350277.182466,112989.222027,-350547.484693,-171989.552152,1.261442,0.367953,0.385890
60402.740000,765352005.182465,115169.291723,-349905.317636,-171321.143084,1.261799,0.375296,0.387741
60402.760000,765353733.182465,117349.958108,-349250.415903,-170649.551077,1.262104,0.382688,0.389558
60402.780000,765355461.182465,119531.130364,-348582.698142,-169974.836476,1.262357,0.390127,0.391339
60402.800000,765357189.182465,121712.703076,-347902.085442,-169297.067848,1.262555,0.397614,0.393084
60402.820000,765358917.182464,123894.570193,-347208.498995,-168616.314115,1.262698,0.405147,0.394793
60402.840000,765360645.182464,126076.625664,-346501.859996,-167932.644203,1.262783,0.412727,0.396464
60402.860000,765362373.182464,128258.763439,-345782.089639,-167246.127034,1.262810,0.420353,0.398096
60402.880000,765364101.182464,130440.877467,-345049.109117,-166556.831532,1.262776,0.428024,0.399690
60402.900000,765365829.182463,132622.861697,-344302.839626,-165864.826621,1.262680,0.435740,0.401243
60402.920000,765367557.182463,134804.610079,-343543.202358,-165170.181225,1.262520,0.443499,0.402755
60402.940000,765369285.182463,136986.016563,-342770.118508,-164472.964267,1.262295,0.451303,0.404226
60402.960000,765371013.182462,139166.975097,-341983.509269,-163773.244671,1.262003,0.459149,0.405654
60402.980000,765372741.182462,141347.379631,-341183.295836,-163071.091360,1.261643,0.467038,0.407039
60403.000000,765374469.182462,143527.124114,-340369.399403,-162366.573259,1.261213,0.474969,0.408380
60403.020000,765376197.182462,145706.096419,-339541.744661,-161659.761929,1.260711,0.482942,0.409676
60403.040000,765377925.182461,147884.160108,-338700.270290,-160950.739484,1.260136,0.490954,0.410927
60403.060000,765379653.182461,150061.172665,-337844.918469,-160239.590677,1.259485,0.499004,0.412132
60403.080000,765381381.182461,152236.991576,-336975.631375,-159526.400260,1.258758,0.507092,0.413290
60403.100000,765383109.182460,154411.474325,-336092.351187,-158811.252984,1.257953,0.515216,0.414400
60403.120000,765384837.182460,156584.478398,-335195.020082,-158094.233603,1.257067,0.523373,0.415463
60403.140000,765386565.182460,158755.861279,-334283.580240,-157375.426869,1.256099,0.531564,0.416477
60403.160000,765388293.182460,160925.480454,-333357.973836,-156654.917534,1.255048,0.539785,0.417442
60403.180000,765390021.182459,163093.193407,-332418.143051,-155932.790351,1.253911,0.548037,0.418357
60403.200000,765391749.182459,165258.857623,-331464.030061,-155209.130070,1.252687,0.556317,0.419222
60403.220000,765393477.182459,167422.330588,-330495.577045,-154484.021446,1.251373,0.564624,0.420036
60403.240000,765395205.182459,169583.469786,-329512.726180,-153757.549230,1.249970,0.572956,0.420798
60403.260000,765396933.182458,171742.131979,-328515.420533,-153029.798347,1.248474,0.581313,0.421508
60403.280000,765398661.182458,173898.157315,-327503.623573,-152300.857713,1.246884,0.589691,0.422166
60403.300000,765400389.182458,176051.369323,-326477.319177,-151570.820232,1.245198,0.598089,0.422771
60403.320000,765402117.182458,178201.590811,-325436.492110,-150839.778979,1.243416,0.606505,0.423323
60403.340000,765403845.182457,180348.644588,-324381.127135,-150107.827031,1.241536,0.614935,0.423822
60403.360000,765405573.182457,182492.353461,-323311.209016,-149375.057467,1.239557,0.623377,0.424268
60403.380000,765407301.182457,184632.540238,-322226.722516,-148641.563362,1.237476,0.631829,0.424661
60403.400000,765409029.182456,186769.027727,-321127.652400,-147907.437794,1.235294,0.640288,0.425001
60403.420000,765410757.182456,188901.638736,-320013.983432,-147172.773839,1.233008,0.648751,0.425288
60403.440000,765412485.182456,191030.196073,-318885.700375,-146437.664575,1.230617,0.657217,0.425521
60403.460000,765414213.182456,193154.522546,-317742.787992,-145702.203078,1.228120,0.665682,0.425701
60403.480000,765415941.182455,195274.440962,-316585.231049,-144966.482426,1.225516,0.674145,0.425827
60403.500000,765417669.182455,197389.774130,-315413.014308,-144230.595695,1.222802,0.682603,0.425900
60403.520000,765419397.182455,199500.341656,-314226.132921,-143494.634920,1.219978,0.691052,0.425919
60403.540000,765421125.182454,201605.950345,-313024.623586,-142758.687967,1.217044,0.699491,0.425885
60403.560000,765422853.182454,203706.403799,-311808.533392,-142022.841661,1.213999,0.707916,0.425798
60403.580000,765424581.182454,205801.505620,-310577.909423,-141287.182827,1.210842,0.716323,0.425660
60403.600000,765426309.182454,207891.059413,-309332.798766,-140551.798288,1.207574,0.724710,0.425471
60403.620000,765428037.182454,209974.868779,-308073.248509,-139816.774869,1.204194,0.733073,0.425232
60403.640000,765429765.182453,212052.737322,-306799.305736,-139082.199394,1.200702,0.741410,0.424944
60403.660000,765431493.182453,214124.468643,-305511.017536,-138348.158688,1.197097,0.749716,0.424606
60403.680000,765433221.182453,216189.866347,-304208.430994,-137614.739575,1.193380,0.757990,0.424220
60403.700000,765434949.182452,218248.734036,-302891.593197,-136882.028879,1.189550,0.766227,0.423787
60403.720000,765436677.182452,220300.875313,-301560.551231,-136150.113425,1.185606,0.774425,0.423308
60403.740000,765438405.182452,222346.093780,-300215.352183,-135419.080037,1.181549,0.782580,0.422782
60403.760000,765440133.182451,224384.193233,-298856.044549,-134689.015049,1.177378,0.790690,0.422210
60403.780000,765441861.182451,226414.981900,-297482.709228,-133959.993522,1.173093,0.798751,0.421595
60403.800000,765443589.182451,228438.272441,-296095.459526,-133232.079242,1.168696,0.806760,0.420937
60403.820000,765445317.182451,230453.877709,-294694.410158,-132505.335507,1.164187,0.814714,0.420237
60403.840000,765447045.182450,232461.610556,-293279.675839,-131779.825611,1.159569,0.822611,0.419497
60403.860000,765448773.182450,234461.283836,-291851.371283,-131055.612853,1.154842,0.830447,0.418719
60403.880000,765450501.182450,236452.710401,-290409.611204,-130332.760528,1.150007,0.838220,0.417904
60403.900000,765452229.182449,238435.703103,-288954.510318,-129611.331932,1.145066,0.845927,0.417052
60403.920000,765453957.182449,240410.074797,-287486.183338,-128891.390364,1.140019,0.853565,0.416167
60403.940000,765455685.182449,242375.638333,-286004.744979,-128172.999118,1.134869,0.861130,0.415249
60403.960000,765457413.182449,244332.206566,-284510.309956,-127456.221492,1.129615,0.868620,0.414299
60403.980000,765459141.182448,246279.592348,-283002.992984,-126741.120782,1.124259,0.876033,0.413320
60404.000000,765460869.182448,248217.608532,-281482.908776,-126027.760284,1.118803,0.883365,0.412311
60404.020000,765462597.182448,250146.074468,-279950.180578,-125316.197518,1.113248,0.890613,0.411276
60404.040000,765464325.182448,252064.835502,-278404.965753,-124606.466891,1.107595,0.897775,0.410215
60404.060000,765466053.182447,253973.743475,-276847.430197,-123898.597033,1.101848,0.904851,0.409131
60404.080000,765467781.182447,255872.650230,-275277.739802,-123192.616575,1.096008,0.911837,0.408024
60404.100000,765469509.182447,257761.407609,-273696.060463,-122488.554146,1.090078,0.918733,0.406897
60404.120000,765471237.182446,259639.867455,-272102.558076,-121786.438376,1.084060,0.925537,0.405752
60404.140000,765472965.182446,261507.881611,-270497.398532,-121086.297896,1.077957,0.932247,0.404589
60404.160000,765474693.182446,263365.301918,-268880.747728,-120388.161336,1.071770,0.938861,0.403411
60404.180000,765476421.182446,265211.980219,-267252.771556,-119692.057325,1.065503,0.945377,0.402219
60404.200000,765478149.182445,267047.768356,-265613.635912,-118998.014495,1.059157,0.951795,0.401015
60404.220000,765479877.182445,268872.518173,-263963.506690,-118306.061474,1.052734,0.958111,0.399801
60404.240000,765481605.182445,270686.081511,-262302.549783,-117616.226893,1.046238,0.964325,0.398578
60404.260000,765483333.182445,272488.311360,-260630.931511,-116928.538680,1.039670,0.970435,0.397348
60404.280000,765485061.182444,274279.087101,-258948.827977,-116243.008597,1.033034,0.976440,0.396113
60404.300000,765486789.182444,276058.314507,-257256.425065,-115559.632244,1.026330,0.982339,0.394874
60404.320000,765488517.182444,277825.900496,-255553.909086,-114878.404518,1.019563,0.988133,0.393632
60404.340000,765490245.182443,279581.751988,-253841.466350,-114199.320315,1.012735,0.993821,0.392389
60404.360000,765491973.182443,281325.775903,-252119.283166,-113522.374531,1.005848,0.999402,0.391145
60404.380000,765493701.182443,283057.879160,-250387.545846,-112847.562064,0.998905,1.004878,0.389903
60404.400000,765495429.182443,284777.968678,-248646.440699,-112174.877810,0.991908,1.010247,0.388664
60404.420000,765497157.182442,286485.951376,-246896.154036,-111504.316666,0.984861,1.015510,0.387429
60404.440000,765498885.182442,288181.734175,-245136.872167,-110835.873527,0.977766,1.020666,0.386199
60404.460000,765500613.182442,289865.223993,-243368.781402,-110169.543291,0.970625,1.025714,0.384976
60404.480000,765502341.182441,291536.327751,-241592.068052,-109505.320854,0.963442,1.030656,0.383762
60404.500000,765504069.182441,293194.952366,-239806.918426,-108843.201113,0.956218,1.035490,0.382557
60404.520000,765505797.182441,294841.013546,-238013.517427,-108183.175091,0.948956,1.040216,0.381363
60404.540000,765507525.182441,296474.462142,-236212.044326,-107525.218318,0.941659,1.044836,0.380180
60404.560000,765509253.182440,298095.257792,-234402.676986,-106869.302449,0.934329,1.049350,0.379010
60404.580000,765510981.182440,299703.360134,-232585.593270,-106215.399143,0.926967,1.053759,0.377853
60404.600000,765512709.182440,301298.728806,-230760.971041,-105563.480054,0.919577,1.058064,0.376711
60404.620000,765514437.182440,302881.323447,-228928.988163,-104913.516840,0.912160,1.062265,0.375583
60404.640000,765516165.182439,304451.103694,-227089.822498,-104265.481157,0.904718,1.066364,0.374471
60404.660000,765517893.182439,306008.029186,-225243.651910,-103619.344661,0.897254,1.070362,0.373375
60404.680000,765519621.182439,307552.059561,-223390.654262,-102975.079009,0.889769,1.074259,0.372296
60404.700000,765521349.182438,309083.154457,-221531.007416,-102332.655857,0.882267,1.078057,0.371235
60404.720000,765523077.182438,310601.273512,-219664.889236,-101692.046861,0.874748,1.081755,0.370192
60404.740000,765524805.182438,312106.376364,-217792.477585,-101053.223678,0.867216,1.085356,0.369169
60404.760000,765526533.182438,313598.423464,-215913.949807,-100416.157747,0.859672,1.088859,0.368167
60404.780000,765528261.182437,315077.393938,-214029.471305,-99780.815491,0.852118,1.092267,0.367185
60404.800000,765529989.182437,316543.285590,-212139.195538,-99147.158319,0.844556,1.095580,0.366223
60404.820000,765531717.182437,317996.097036,-210243.275448,-98515.147424,0.836987,1.098799,0.365283
60404.840000,765533445.182436,319435.826891,-208341.863976,-97884.743995,0.829412,1.101927,0.364365
60404.860000,765535173.182436,320862.473772,-206435.114065,-97255.909225,0.821834,1.104964,0.363468
60404.880000,765536901.182436,322276.036295,-204523.178654,-96628.604304,0.814253,1.107911,0.362593
60404.900000,765538629.182436,323676.513074,-202606.210686,-96002.790425,0.806670,1.110771,0.361739
60404.920000,765540357.182435,325063.902726,-200684.363102,-95378.428778,0.799088,1.113544,0.360908
60404.940000,765542085.182435,326438.203866,-198757.788843,-94755.480554,0.791507,1.116232,0.360100
60404.960000,765543813.182435,327799.415111,-196826.640850,-94133.906945,0.783930,1.118835,0.359314
60404.980000,765545541.182434,329147.535076,-194891.072066,-93513.669143,0.776356,1.121356,0.358551
60405.000000,765547269.182434,330482.562376,-192951.235430,-92894.728338,0.768789,1.123796,0.357812
60405.020000,765548997.182434,331804.499536,-191007.279042,-92277.045601,0.761229,1.126155,0.357095
60405.040000,765550725.182434,333113.364706,-189059.331628,-91660.581524,0.753678,1.128436,0.356402
60405.060000,765552453.182433,334409.179947,-187107.517071,-91045.296577,0.746135,1.130639,0.355733
60405.080000,765554181.182433,335691.967318,-185151.959253,-90431.151230,0.738602,1.132766,0.355086
60405.100000,765555909.182433,336961.748877,-183192.782059,-89818.105954,0.731079,1.134819,0.354462
60405.120000,765557637.182433,338218.546685,-181230.109369,-89206.121219,0.723567,1.136797,0.353861
60405.140000,765559365.182432,339462.382800,-179264.065069,-88595.157496,0.716068,1.138704,0.353282
60405.160000,765561093.182432,340693.279282,-177294.773041,-87985.175256,0.708581,1.140540,0.352726
60405.180000,765562821.182432,341911.258191,-175322.357167,-87376.134969,0.701108,1.142306,0.352192
60405.200000,765564549.182432,343116.341585,-173346.941332,-86767.997105,0.693649,1.144004,0.351681
60405.220000,765566277.182431,344308.551524,-171368.649417,-86160.722135,0.686205,1.145635,0.351192
60405.240000,765568005.182431,345487.910067,-169387.605307,-85554.270530,0.678777,1.147200,0.350725
60405.260000,765569733.182431,346654.439512,-167403.932341,-84948.602857,0.671366,1.148701,0.350280
60405.280000,765571461.182431,347808.167645,-165417.741397,-84343.681932,0.663972,1.150139,0.349856
60405.300000,765573189.182430,348949.127738,-163429.130882,-83739.472816,0.656595,1.151515,0.349454
60405.320000,765574917.182430,350077.353301,-161438.198666,-83135.940669,0.649236,1.152830,0.349073
60405.340000,765576645.182430,351192.877846,-159445.042616,-82533.050651,0.641895,1.154085,0.348713
60405.360000,765578373.182430,352295.734885,-157449.760601,-81930.767919,0.634573,1.155281,0.348374
60405.380000,765580101.182429,353385.957927,-155452.450487,-81329.057635,0.627270,1.156420,0.348054
60405.400000,765581829.182429,354463.580485,-153453.210144,-80727.884957,0.619985,1.157501,0.347755
60405.420000,765583557.182428,355528.636069,-151452.137439,-80127.215044,0.612720,1.158528,0.347476
60405.440000,765585285.182428,356581.158190,-149449.330240,-79527.013056,0.605475,1.159499,0.347215
60405.460000,765587013.182428,357621.180360,-147444.886414,-78927.244153,0.598250,1.160418,0.346975
60405.480000,765588741.182428,358648.736089,-145438.903831,-78327.873494,0.591046,1.161284,0.346752
60405.500000,765590469.182427,359663.858889,-143431.480357,-77728.866237,0.583862,1.162099,0.346549
60405.520000,765592197.182427,360666.582935,-141422.710441,-77130.188668,0.576699,1.162863,0.346364
60405.540000,765593925.182427,361656.945062,-139412.674847,-76531.811570,0.569557,1.163578,0.346196
60405.560000,765595653.182426,362634.982770,-137401.450922,-75933.706852,0.562437,1.164245,0.346047
60405.580000,765597381.182426,363600.733558,-135389.116011,-75335.846422,0.555337,1.164864,0.345914
60405.600000,765599109.182426,364554.234925,-133375.747458,-74738.202190,0.548260,1.165437,0.345799
60405.620000,765600837.182426,365495.524371,-131361.422610,-74140.746063,0.541203,1.165963,0.345700
